Datetime,Counts,kW,OAT,Mixed Temp,Return Temp,Supply Temp
2017-07-10 01:00:00,209.08333333333334,7.2397,67.07823333333336,66.9195166666667,66.07395,57.90515000000003
2017-07-10 02:00:00,210.08333333333334,7.274325,67.00121666666665,67.35348333333333,65.99233333333335,57.65836666666669
2017-07-10 03:00:00,212.91666666666666,7.372425,67.1901,70.17713333333334,66.07976666666667,57.43960000000003
2017-07-10 04:00:00,211.91666666666666,7.337816666666666,67.13111666666668,69.47046666666665,65.98711666666665,57.374550000000006
2017-07-10 05:00:00,211.5,7.3233999999999995,67.14766666666668,69.45388333333334,66.03796666666666,57.469366666666666
2017-07-10 06:00:00,194.25,6.7261083333333325,68.00200000000001,69.17478333333334,67.10181666666668,59.47326666666666
2017-07-10 07:00:00,213.41666666666666,7.389766666666666,68.34038333333334,70.5589,67.42888333333333,59.40093333333332
2017-07-10 08:00:00,215.25,7.453250000000001,69.31613333333338,73.05840000000003,68.31819999999998,60.13801666666668
2017-07-10 09:00:00,217.83333333333334,7.542691666666666,70.44225,75.26776666666667,69.47536666666666,61.651000000000025
2017-07-10 10:00:00,222.75,7.712933333333335,72.01003333333333,78.33713333333336,71.0809,63.90890000000002
2017-07-10 11:00:00,224.25,7.764858333333335,71.56408333333334,79.38408333333334,70.75018333333334,64.77485000000003
2017-07-10 12:00:00,226.0,7.825466666666667,71.72276666666669,80.38315000000004,70.98641666666667,65.65433333333334
2017-07-10 13:00:00,229.91666666666666,7.961091666666666,73.08731666666667,83.1883,72.30073333333335,67.06135
2017-07-10 14:00:00,232.83333333333334,8.0621,73.93228333333337,85.01768333333332,73.07110000000002,67.56170000000002
2017-07-10 15:00:00,234.0,8.1025,74.2975,85.04118333333332,73.37835,67.51586666666668
2017-07-10 16:00:00,233.41666666666666,8.082283333333331,74.32190000000001,84.40544999999997,73.33688333333332,67.38913333333333
2017-07-10 17:00:00,233.33333333333334,8.079416666666665,73.85718333333331,84.5303833333333,72.95774999999998,67.30681666666665
2017-07-10 18:00:00,230.5,7.981299999999998,73.41691666666665,82.71801666666664,72.4278,66.09321666666666
2017-07-10 19:00:00,229.66666666666666,7.952466666666666,73.12015000000001,81.95195000000002,72.17046666666667,65.55646666666665
2017-07-10 20:00:00,227.91666666666666,7.891825000000001,72.63676666666667,80.38706666666667,71.7146,64.63746666666667
